Pickup Date,Pickup Day,Pickup Time,Pickup Location,Vehicle
10-09-2014,Wednesday,10:20:00 AM,"sale por prospect 725 Garden St Tremont, BX",Carmel
10-09-2014,Wednesday,10:20:00 AM,salida 213st 5008 Broadway NYC,First Class
10-09-2014,Wednesday,10:21:00 AM,"5 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",Prestige
10-09-2014,Wednesday,10:21:00 AM,"5-3A FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Skyline
10-09-2014,Wednesday,10:21:00 AM,"6 F H A 2400 Sedgwick Ave Jerome, BX",Diplo
10-09-2014,Wednesday,10:21:00 AM,"9 ford  hill 2400 Sedgwick Ave Jerome, BX",Diplo
10-09-2014,Wednesday,10:21:00 AM,"9 ford  hill 2400 Sedgwick Ave Jerome, BX",First Class
10-09-2014,Wednesday,10:21:00 AM,"9 ford  hill 2400 Sedgwick Ave Jerome, BX",Skyline
10-09-2014,Wednesday,10:21:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Skyline
10-09-2014,Wednesday,10:21:00 AM,DEEGAN MOTEL 3600 Bailey Ave Bronx,First Class
10-09-2014,Wednesday,10:21:00 AM,"esquina ne  E 151st St Cortlandt, BX",Skyline
10-09-2014,Wednesday,10:21:00 AM,motel 75 Macombs Pl NYC,Skyline
10-09-2014,Wednesday,10:21:00 AM,"NORTH CENTRAL HOSP MAIN 3424 KOSSUTH AVE Williamsbridge, BX",American
10-09-2014,Wednesday,10:21:00 AM,"por hoe ave 939 Jennings St Westfarms, BX",Diplo
10-09-2014,Wednesday,10:21:00 AM,salida dongan pl 4672 Broadway NYC,First Class
10-09-2014,Wednesday,10:21:00 AM,salida po la 215th st 55 Park Ter E NYC,First Class
10-09-2014,Wednesday,10:21:00 AM,Village Care Assisted Living 510 W 46th St New York,Diplo
10-09-2014,Wednesday,10:22:00 AM," 100 Dreiser Lp Co-Op City, BX",Prestige
10-09-2014,Wednesday,10:22:00 AM," 100 Elgar Pl Co-Op City, BX",Diplo
10-09-2014,Wednesday,10:22:00 AM,"5 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",Skyline
10-09-2014,Wednesday,10:22:00 AM,"7 fha 2400 Sedgwick Ave Jerome, BX",Skyline
10-09-2014,Wednesday,10:22:00 AM,"9 fordham hill 2400 Sedgwick Ave Jerome, BX",First Class
10-09-2014,Wednesday,10:22:00 AM,"ESQUINA NE Adams Pl Tremont, BX",First Class
10-09-2014,Wednesday,10:22:00 AM,"prueba 1750 Sedgwick Ave Morris Heights, BX",First Class
10-09-2014,Wednesday,10:22:00 AM,RG  222 Seaman Ave NYC,Diplo
10-09-2014,Wednesday,10:22:00 AM,Suite 502 177 E 87th St New York,American
10-09-2014,Wednesday,10:22:00 AM,T MOBIL NW   Broadway NYC,Prestige
10-09-2014,Wednesday,10:23:00 AM," 100 Co Op City Blvd Co-Op City, BX",American
10-09-2014,Wednesday,10:23:00 AM,"5 fho 2400 Sedgwick Ave Jerome, BX",Carmel
10-09-2014,Wednesday,10:23:00 AM,"5TO CENTENARIO 132 W Fordham Rd Jerome, BX",American
10-09-2014,Wednesday,10:23:00 AM,"9 F H A 2400 Sedgwick Ave Jerome, BX",Skyline
10-09-2014,Wednesday,10:23:00 AM,"9 F H A 2400 Sedgwick Ave Jerome, BX",Carmel
10-09-2014,Wednesday,10:23:00 AM,"9 ford  hill 2400 Sedgwick Ave Jerome, BX",First Class
10-09-2014,Wednesday,10:23:00 AM,"9 ford  hill 2400 Sedgwick Ave Jerome, BX",Diplo
10-09-2014,Wednesday,10:23:00 AM,"9 ford  hill 2400 Sedgwick Ave Jerome, BX",First Class
10-09-2014,Wednesday,10:23:00 AM,"9 ford  hill 2400 Sedgwick Ave Jerome, BX",American
10-09-2014,Wednesday,10:23:00 AM,"9 ford  hill 2400 Sedgwick Ave Jerome, BX",First Class
10-09-2014,Wednesday,10:23:00 AM,"9 ford  hill 2400 Sedgwick Ave Jerome, BX",First Class
10-09-2014,Wednesday,10:23:00 AM,"9 fordham hill 2400 Sedgwick Ave Jerome, BX",Carmel
10-09-2014,Wednesday,10:23:00 AM,"esquina ne   E 184th St Fordham, BX",Carmel
10-09-2014,Wednesday,10:23:00 AM,por hillside 1 Sickles St NYC,Prestige
10-09-2014,Wednesday,10:23:00 AM,salida x 217 75 Park Ter W NYC,First Class
10-09-2014,Wednesday,10:23:00 AM,"starbuck  Johnson Ave Kingsbridge, BX",Diplo
10-09-2014,Wednesday,10:23:00 AM,suv 4898 Broadway NYC,Diplo
10-09-2014,Wednesday,10:23:00 AM,"tracy towers 40 W Mosholu Pkwy S Jerome, BX",First Class
10-09-2014,Wednesday,10:23:00 AM,"traCY TOWERS 40 W Mosholu Pkwy S Jerome, BX",Carmel
10-09-2014,Wednesday,10:24:00 AM," 100 Dreiser Lp Co-Op City, BX",Carmel
10-09-2014,Wednesday,10:24:00 AM,"6 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",Diplo
10-09-2014,Wednesday,10:24:00 AM,"7 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",First Class
10-09-2014,Wednesday,10:24:00 AM,"PARKING LOT 1   Richman Plz Morris Heights, BX",First Class
10-09-2014,Wednesday,10:24:00 AM,"stop shop nw Broadway Kingsbridge, BX",First Class
10-09-2014,Wednesday,10:24:00 AM,"tracy towers 40 W Mosholu Pkwy S Jerome, BX",First Class
11-07-2014,Friday,10:24:00 AM,"5 8C FORDHAM HILLfha#5 2400 Sedgwick Ave Jerome, BX",Skyline
11-07-2014,Friday,10:24:00 AM,"9 ford  hill 2400 Sedgwick Ave Jerome, BX",First Class
11-07-2014,Friday,10:24:00 AM,"9 ford  hill 2400 Sedgwick Ave Jerome, BX",Skyline
11-07-2014,Friday,10:24:00 AM,"9 ford  hill 2400 Sedgwick Ave Jerome, BX",First Class
11-07-2014,Friday,10:24:00 AM,JFK DL ,Diplo
11-07-2014,Friday,10:24:00 AM,"tren  sw Broadway Riverdale, BX",Skyline
11-07-2014,Friday,10:25:00 AM,  55 la Salle St NYC,Skyline
11-07-2014,Friday,10:25:00 AM," 1000 Baychester Ave Co-Op City, BX",Skyline
11-07-2014,Friday,10:25:00 AM," 1000 Trinity Ave Morrisania, BX",Prestige
11-07-2014,Friday,10:25:00 AM," 1041 Prospect Ave Foxhurst, BX",Skyline
11-07-2014,Friday,10:25:00 AM,"5 f h a 2400 Sedgwick Ave Jerome, BX",American
11-07-2014,Friday,10:25:00 AM,"5 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",First Class
11-07-2014,Friday,10:25:00 AM,"6 1C FORDHAM HILL --CREDIT CARD  2400 Sedgwick Ave Jerome, BX",First Class
11-07-2014,Friday,10:25:00 AM,"7 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",American
11-07-2014,Friday,10:25:00 AM,"9 ford  hill 2400 Sedgwick Ave Jerome, BX",American
11-07-2014,Friday,10:25:00 AM,"9 ford  hill 2400 Sedgwick Ave Jerome, BX",Skyline
11-07-2014,Friday,10:25:00 AM,"9 fordham hill 2400 Sedgwick Ave Jerome, BX",Skyline
11-07-2014,Friday,10:25:00 AM,CREDIT CARD 353 E 104 St NYC,Prestige
11-07-2014,Friday,10:25:00 AM,rg car 70 Park Ter E NYC,Skyline
11-07-2014,Friday,10:25:00 AM,salida por beak st 91 Payson Ave NYC,Skyline
11-07-2014,Friday,10:25:00 AM,salida por la 187st 66 Overlook Ter NYC,Skyline
11-07-2014,Friday,10:25:00 AM,suite 710 1250 Waters Pl Bronx,Diplo
11-07-2014,Friday,10:25:00 AM,"td bank nw Tibbett Ave Kingsbridge, BX",American
11-07-2014,Friday,10:26:00 AM," 100 de Kruif Pl Co-Op City, BX",First Class
11-07-2014,Friday,10:26:00 AM,"5 FHA  2400 Sedgwick Ave Jerome, BX",Diplo
11-07-2014,Friday,10:26:00 AM,"5TO CENTENARIO 132 W Fordham Rd Jerome, BX",First Class
11-07-2014,Friday,10:26:00 AM,"6 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",First Class
11-07-2014,Friday,10:26:00 AM,"8 f h a 2400 Sedgwick Ave Jerome, BX",First Class
11-07-2014,Friday,10:26:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Skyline
11-07-2014,Friday,10:26:00 AM,EL BANCO capital  700 St Nicholas Ave NYC,Skyline
11-07-2014,Friday,10:26:00 AM,por el frente 150 W 225 St NYC,First Class
11-07-2014,Friday,10:26:00 AM,"PRUEBA 268 W Fordham Rd Jerome, BX",Skyline
11-07-2014,Friday,10:26:00 AM,sale por beak st 91 Payson Ave NYC,First Class
11-07-2014,Friday,10:26:00 AM,salida 215 st 55 Park Ter E NYC,First Class
11-07-2014,Friday,10:26:00 AM,salida 215 st 55 Park Ter E NYC,American
11-07-2014,Friday,10:26:00 AM,starbucks  nw W 225 St Bronx,Skyline
11-07-2014,Friday,10:27:00 AM," 10 E 198th St Jerome, BX",Prestige
11-07-2014,Friday,10:27:00 AM," 100 Alcott Pl Co-Op City, BX",American
11-07-2014,Friday,10:27:00 AM," 100 Van Cortlandt Park S Kingsbridge, BX",American
11-07-2014,Friday,10:27:00 AM," 1000 Trinity Ave Morrisania, BX",Diplo
11-07-2014,Friday,10:27:00 AM," 1028 Elder Ave Soundview, BX",First Class
11-07-2014,Friday,10:27:00 AM,"490 East 184 Street, Bronx, NY, United Sta 490 E 184th St Bronx",Skyline
11-07-2014,Friday,10:27:00 AM,"5TO CENTENARIO 132 W Fordham Rd Jerome, BX",First Class
11-07-2014,Friday,10:27:00 AM,"6 fordham hill 2400 Sedgwick Ave Jerome, BX",Skyline
11-07-2014,Friday,10:27:00 AM,"9 ford  hill 2400 Sedgwick Ave Jerome, BX",First Class
11-07-2014,Friday,10:27:00 AM,"9 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",First Class
11-07-2014,Friday,10:27:00 AM,"credic card 456 E 179th St Tremont, BX",First Class
11-07-2014,Friday,10:27:00 AM,"esquina nw Woodycrest Ave High Bridge, BX",Diplo
11-07-2014,Friday,10:27:00 AM,montefiore hospital 111 E 210th St Bronx,First Class
11-07-2014,Friday,10:27:00 AM,sale por la 141st 640 Riverside Dr NYC,Diplo
11-07-2014,Friday,10:27:00 AM,SLB 4487 3rd Ave Bronx,Skyline
11-07-2014,Friday,10:27:00 AM,Sub Basement 5 E 98th St New York,Skyline
11-07-2014,Friday,10:27:00 AM,subbasement 5 E 96th St New York,Skyline
11-07-2014,Friday,10:27:00 AM,"tracy towers 40 W Mosholu Pkwy S Jerome, BX",Diplo
11-07-2014,Friday,10:27:00 AM,"tracy towers 40 W Mosholu Pkwy S Jerome, BX",Skyline
11-07-2014,Friday,10:28:00 AM,  W 142 St NYC,Skyline
11-07-2014,Friday,10:28:00 AM,"5 f h a 2400 Sedgwick Ave Jerome, BX",First Class
11-07-2014,Friday,10:28:00 AM,"5TO CENTENARIO 132 W Fordham Rd Jerome, BX",First Class
11-07-2014,Friday,10:28:00 AM,"6 f h a 2400 Sedgwick Ave Jerome, BX",Skyline
11-07-2014,Friday,10:28:00 AM,"9 ford  hill 2400 Sedgwick Ave Jerome, BX",Diplo
11-07-2014,Friday,10:28:00 AM,"9 ford  hill 2400 Sedgwick Ave Jerome, BX",Carmel
11-07-2014,Friday,10:28:00 AM,"9 ford  hill 2400 Sedgwick Ave Jerome, BX",Skyline
11-07-2014,Friday,10:28:00 AM,"9 ford  hill 2400 Sedgwick Ave Jerome, BX",First Class
11-07-2014,Friday,10:28:00 AM,"jerome hall 2468 Jerome Ave Jerome, BX",Skyline
11-07-2014,Friday,10:28:00 AM,PRUEBA 1750 Sedgwick Ave Bronx,Diplo
11-07-2014,Friday,10:29:00 AM," 100 Elgar Pl Co-Op City, BX",Skyline
11-07-2014,Friday,10:29:00 AM,"5 f h a 2400 Sedgwick Ave Jerome, BX",Diplo
11-07-2014,Friday,10:29:00 AM,"9 2400 Sedgwick Ave Jerome, BX",First Class
11-07-2014,Friday,10:29:00 AM,"9 ford  hill 2400 Sedgwick Ave Jerome, BX",American
11-07-2014,Friday,10:29:00 AM,"BASE 170 W Fordham Rd Jerome, BX",First Class
11-07-2014,Friday,10:29:00 AM,"ESQUINA sw Seward Ave Clason Point, BX",American
11-07-2014,Friday,10:29:00 AM,"housing court nw Grand Concourse Morrisania, BX",Diplo
11-07-2014,Friday,10:29:00 AM,"housing court nw Grand Concourse Morrisania, BX",Skyline
11-07-2014,Friday,10:29:00 AM,"por hoe ave 939 Jennings St Westfarms, BX",Diplo
11-07-2014,Friday,10:29:00 AM,South Lobby 1200 Waters Pl Bronx,Skyline
11-07-2014,Friday,10:29:00 AM,"tracy towers 40 W Mosholu Pkwy S Jerome, BX",Skyline
11-07-2014,Friday,10:30:00 AM,  35 Montgomery St NYC,Prestige
11-07-2014,Friday,10:30:00 AM,"  600 E 137th St Mott Haven, BX",First Class
11-07-2014,Friday,10:30:00 AM,"  600 E 137th St Mott Haven, BX",Skyline
11-07-2014,Friday,10:30:00 AM,"  600 E 137th St Mott Haven, BX",Skyline
11-07-2014,Friday,10:30:00 AM,"  600 E 137th St Mott Haven, BX",Prestige
11-07-2014,Friday,10:30:00 AM," 1 E 198th St Jerome, BX",Skyline
11-07-2014,Friday,10:30:00 AM," 100 Alcott Pl Co-Op City, BX",American
11-07-2014,Friday,10:30:00 AM," 100 Benchley Pl Co-Op City, BX",First Class
11-07-2014,Friday,10:30:00 AM," 100 de Kruif Pl Co-Op City, BX",Skyline
11-07-2014,Friday,10:30:00 AM," 100 W Kingsbridge Rd Jerome, BX",First Class
11-07-2014,Friday,10:30:00 AM,"5 8C FORDHAM HILLfha#5 2400 Sedgwick Ave Jerome, BX",Skyline
11-07-2014,Friday,10:30:00 AM,"5 8C FORDHAM HILLfha#5 2400 Sedgwick Ave Jerome, BX",Diplo
11-07-2014,Friday,10:30:00 AM,55 New St NYC,First Class
11-07-2014,Friday,10:30:00 AM,"55 SOUTH ELMWOOD AVENUE Montauk, LI",Diplo
11-07-2014,Friday,10:30:00 AM,55 W 25 St NYC,First Class
11-07-2014,Friday,10:30:00 AM,55 W 26 St NYC,Diplo
11-07-2014,Friday,10:30:00 AM,55 W 26 St Nyc,Skyline
11-07-2014,Friday,10:30:00 AM,55 W 75 St Nyc,American
11-07-2014,Friday,10:30:00 AM,55 Wall St Nyc,Diplo
11-07-2014,Friday,10:30:00 AM,550 1 Ave Nyc,Skyline
11-07-2014,Friday,10:30:00 AM,550 W 45th St New York,First Class
11-07-2014,Friday,10:30:00 AM,555 W 52 St NYC,First Class
11-07-2014,Friday,10:30:00 AM,555 W 52 St NYC,First Class
11-07-2014,Friday,10:30:00 AM,555 W 59 ST NYC,Skyline
11-07-2014,Friday,10:30:00 AM,555 W 59 ST NYC,First Class
11-07-2014,Friday,10:30:00 AM,555 W 59 ST NYC,Skyline
11-07-2014,Friday,10:30:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Skyline
11-07-2014,Friday,10:30:00 AM,"dental office 2406 Walton Ave Jerome, BX",American
11-07-2014,Friday,10:30:00 AM,"IHOP RESTAURAT NE Broadway Kingsbridge, BX",Prestige
11-07-2014,Friday,10:30:00 AM,"manhattan college main gate  4513 Manhattan College Pkwy Riverdale, BX",Diplo
11-07-2014,Friday,10:30:00 AM,RIDE AID NW   Broadway NYC,First Class
11-07-2014,Friday,10:30:00 AM,SALE POR 119TH ST  50 Morningside Ave NYC,Skyline
11-07-2014,Friday,10:30:00 AM,salida 215 st 55 Park Ter E NYC,First Class
11-07-2014,Friday,10:30:00 AM,"storage  245 W Fordham Rd Jerome, BX",First Class
11-07-2014,Friday,10:30:00 AM,"tracy towers 40 W Mosholu Pkwy S Jerome, BX",Skyline
11-07-2014,Friday,10:31:00 AM," 1 E 213th St Williamsbridge, BX",Skyline
11-07-2014,Friday,10:31:00 AM," 100 de Kruif Pl Co-Op City, BX",Skyline
11-07-2014,Friday,10:31:00 AM,"6 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Prestige
11-07-2014,Friday,10:31:00 AM,"esquina de escuela nw E Fordham Rd Fordham, BX",Skyline
11-07-2014,Friday,10:31:00 AM,"howard johnson motel 1922 Boston Rd Westfarms, BX",Skyline
11-07-2014,Friday,10:31:00 AM,"pstaples ne Broadway Kingsbridge, BX",First Class
11-07-2014,Friday,10:31:00 AM,RMERGENCIA nw W 220 St NYC,First Class
11-07-2014,Friday,10:31:00 AM,"tracy towers 40 W Mosholu Pkwy S Jerome, BX",Skyline
11-07-2014,Friday,10:31:00 AM,Village Care Assisted Living 510 W 46 St New York,Diplo
11-07-2014,Friday,10:32:00 AM,  462 1 Ave NYC,Diplo
11-07-2014,Friday,10:32:00 AM," 10 E 198th St Jerome, BX",Diplo
11-07-2014,Friday,10:32:00 AM," 100 Benchley Pl Co-Op City, BX",Prestige
11-07-2014,Friday,10:32:00 AM," 100 de Kruif Pl Co-Op City, BX",Diplo
11-07-2014,Friday,10:32:00 AM," 100 Elgar Pl Co-Op City, BX",First Class
11-07-2014,Friday,10:32:00 AM,"9 FORDHAM  HILL 2400 Sedgwick Ave Jerome, BX",Diplo
11-07-2014,Friday,10:32:00 AM,"9 FORDHAM  HILL 2400 Sedgwick Ave Jerome, BX",American
11-07-2014,Friday,10:32:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo
11-07-2014,Friday,10:32:00 AM,"BASE 170 W Fordham Rd Jerome, BX",First Class
11-07-2014,Friday,10:32:00 AM,"Lincoln 253 E Burnside Ave Tremont, BX",Skyline
11-07-2014,Friday,10:32:00 AM,"main gate 2400 Sedgwick Ave Jerome, BX",Skyline
11-07-2014,Friday,10:32:00 AM,"metro pcs 2  W Fordham Rd Jerome, BX",Skyline
11-07-2014,Friday,10:32:00 AM,PRUEBA 1750 Sedgwick Ave Bronx,Skyline
11-07-2014,Friday,10:32:00 AM,Suite 14A 1000 10th Ave New York,Skyline
11-07-2014,Friday,10:32:00 AM,TARGET 40 W 225 St NYC,Diplo
11-07-2014,Friday,10:32:00 AM,"tracy towers 40 W Mosholu Pkwy S Jerome, BX",First Class
11-07-2014,Friday,10:33:00 AM,  E 141st St Bronx,Skyline
11-07-2014,Friday,10:33:00 AM," 1 Larkin Plz YONKERS, NY.",Prestige
11-07-2014,Friday,10:33:00 AM,"5 fordham  hill 2400 Sedgwick Ave Jerome, BX",Skyline
11-07-2014,Friday,10:33:00 AM,"6 FORDHAM HILL6 1h fordham hill 2400 Sedgwick Ave Jerome, BX",First Class
11-07-2014,Friday,10:33:00 AM,"9 ford  hill 2400 Sedgwick Ave Jerome, BX",First Class
11-07-2014,Friday,10:33:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo
11-07-2014,Friday,10:33:00 AM,"EMERGENCY  3424 Kossuth Ave Williamsbridge, BX",First Class
11-07-2014,Friday,10:33:00 AM,"minivan 823 Elsmere Pl Westfarms, BX",Carmel
11-07-2014,Friday,10:33:00 AM,REG CAR 690 Amsterdam Ave NYC,Prestige
11-07-2014,Friday,10:33:00 AM,"slim jim nw Union Ave Foxhurst, BX",Prestige
11-07-2014,Friday,10:34:00 AM, 1000 Baychester Ave Bronx,Skyline
11-07-2014,Friday,10:34:00 AM,"5 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Skyline
11-07-2014,Friday,10:34:00 AM,"6 f h a .. 2400 Sedgwick Ave Jerome, BX",Skyline
11-07-2014,Friday,10:34:00 AM,"6 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Carmel
11-07-2014,Friday,10:34:00 AM,"6 FORDHAM HILL6 1h fordham hill 2400 Sedgwick Ave Jerome, BX",American
11-07-2014,Friday,10:34:00 AM,"8 f h a#8 2400 Sedgwick Ave Jerome, BX",Diplo
11-07-2014,Friday,10:34:00 AM,"esquina ne E 151st St Cortlandt, BX",Skyline
11-07-2014,Friday,10:34:00 AM,por el frente 150 W 225 St NYC,Diplo
11-07-2014,Friday,10:35:00 AM, 1 Cardinal Spellman Pl Bronx,Diplo
11-07-2014,Friday,10:35:00 AM," 1 Gabriel Dr Baychester, BX",Diplo
11-07-2014,Friday,10:35:00 AM,"6 fordham hill 2400 Sedgwick Ave Jerome, BX",First Class
11-07-2014,Friday,10:35:00 AM,"9 ford  hill 2400 Sedgwick Ave Jerome, BX",Prestige
11-07-2014,Friday,10:35:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Diplo
11-07-2014,Friday,10:35:00 AM,"tracy towers 40 W Mosholu Pkwy S Jerome, BX",First Class
11-07-2014,Friday,10:36:00 AM,"  Prospect Ave Foxhurst, BX",Diplo
11-07-2014,Friday,10:36:00 AM," 100 Donizetti Pl Co-Op City, BX",Diplo
11-07-2014,Friday,10:36:00 AM," 100 Elgar Pl Co-Op City, BX",Prestige
11-07-2014,Friday,10:36:00 AM,"5 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",Skyline
11-07-2014,Friday,10:36:00 AM,"9 f h a 2400 Sedgwick Ave Jerome, BX",First Class
11-07-2014,Friday,10:36:00 AM,"9 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Diplo
11-07-2014,Friday,10:36:00 AM,"apt#9 2400 Sedgwick Ave Jerome, BX",Prestige
11-07-2014,Friday,10:36:00 AM,salida 215st 57 Park Ter E NYC,Diplo
11-07-2014,Friday,10:36:00 AM,salida 217st 77 Park Ter E NYC,Carmel
11-07-2014,Friday,10:36:00 AM,SQUINA NW 10 Ave NYC,Carmel
11-07-2014,Friday,10:37:00 AM,"6 14h fordham hill 2400 Sedgwick Ave Jerome, BX",Carmel
11-07-2014,Friday,10:37:00 AM,"6 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",First Class
11-07-2014,Friday,10:37:00 AM,"por riverdale ave, parqueoel parkeo 2750 Johnson Ave Kingsbridge, BX",Carmel
11-07-2014,Friday,10:37:00 AM,STARBUCK 60 W 225 St NYC,First Class
11-07-2014,Friday,10:37:00 AM,"tracy towers 40 W Mosholu Pkwy S Jerome, BX",First Class
11-07-2014,Friday,10:38:00 AM,"490 East 184th Street, Bronx, NY, United S 490 E 184th St Bronx",Diplo
11-07-2014,Friday,10:38:00 AM,"5 FORDHAM HI1 fha 2400 Sedgwick Ave Jerome, BX",Skyline
11-07-2014,Friday,10:38:00 AM,"6 F H A  2400 Sedgwick Ave Jerome, BX",American
11-07-2014,Friday,10:38:00 AM,"6 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Skyline
11-07-2014,Friday,10:38:00 AM,"BASE 170 W Fordham Rd Jerome, BX",First Class
11-07-2014,Friday,10:38:00 AM,"FOOD DINNER NE Sedgwick Ave Kingsbridge, BX",Skyline
11-07-2014,Friday,10:38:00 AM,"gas station nw Washington Ave Morrisania, BX",Carmel
11-07-2014,Friday,10:38:00 AM,"mcdonalds 3550 Conner St Co-Op City, BX",Diplo
11-07-2014,Friday,10:38:00 AM,"pioneer nw Webster Ave Fordham, BX",First Class
11-07-2014,Friday,10:38:00 AM,por la 212th st  4996 Broadway NYC,Skyline
11-07-2014,Friday,10:38:00 AM,ride aid nw Broadway NYC,Carmel
11-07-2014,Friday,10:38:00 AM,"sale por broadway 3424 Kingsbridge Ave Kingsbridge, BX",Skyline
11-07-2014,Friday,10:38:00 AM,sub basement 5 E 98th St New York,Carmel
11-07-2014,Friday,10:38:00 AM,target / parkeo arriva 50 W 225 St NYC,Diplo
11-07-2014,Friday,10:38:00 AM,umbrella  W 202 St NYC,Diplo
11-07-2014,Friday,10:39:00 AM,"5 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",Skyline
11-07-2014,Friday,10:39:00 AM,"9 FORDHAM HILL OVAL 2400 Sedgwick Ave Jerome, BX",Carmel
11-07-2014,Friday,10:39:00 AM,"delivery 118 E Burnside Ave Morris Heights, BX",Skyline
11-07-2014,Friday,10:39:00 AM,"ESQUINA NE  Sedgwick Ave Jerome, BX",Diplo
11-07-2014,Friday,10:39:00 AM,"OFFICE MOTEL 1990 E Gun Hill Rd Baychester, BX",Carmel
11-07-2014,Friday,10:39:00 AM,Sub Basement 5 E 98th St New York,First Class
11-07-2014,Friday,10:39:00 AM,umbrella  W 202 St NYC,Skyline
11-07-2014,Friday,10:40:00 AM,  622 W 168 St NYC,First Class
11-07-2014,Friday,10:40:00 AM," 1 Industrial Ln NEW ROCHELLE, NY.",Carmel
11-07-2014,Friday,10:40:00 AM," 100 E Mosholu Pkwy S Fordham, BX",Carmel
11-07-2014,Friday,10:40:00 AM," 1000 Pelham Pkwy S Morris Park, BX",Carmel
11-07-2014,Friday,10:40:00 AM,"400 Mosholu Parkway, Bronx, NY, United Sta 400 Mosholu Pkwy S Bronx",Carmel
11-07-2014,Friday,10:40:00 AM,"9 fha  2400 Sedgwick Ave Jerome, BX",First Class
11-07-2014,Friday,10:40:00 AM,"BASE 170 W Fordham Rd Jerome, BX",Carmel
11-07-2014,Friday,10:40:00 AM,"credit card 2070 Grand Concourse Tremont, BX",First Class
11-07-2014,Friday,10:40:00 AM,"el mundo 1 W Fordham Rd Jerome, BX",Skyline
11-07-2014,Friday,10:40:00 AM,"que la espere en el security booth 40 Richman Plz Morris Heights, BX",American
11-07-2014,Friday,10:41:00 AM,"9 ford  hill 2400 Sedgwick Ave Jerome, BX",First Class
11-07-2014,Friday,10:41:00 AM,"9 fordham hill fha #9 2400 Sedgwick Ave Jerome, BX",First Class
11-07-2014,Friday,10:41:00 AM,"PRUEBAAA 268 W Fordham Rd Jerome, BX",Diplo
11-07-2014,Friday,10:41:00 AM,rg car 65 Park Ter E NYC,First Class
11-07-2014,Friday,10:41:00 AM,salida 217st 77 Park Ter E NYC,Carmel
11-07-2014,Friday,10:41:00 AM,"salida por 178 st 1940 Webster Ave Tremont, BX",Skyline
11-07-2014,Friday,10:41:00 AM,starbuck nw Broadway NYC,Diplo
11-07-2014,Friday,10:41:00 AM,target arriba 50 W 225 St NYC,Diplo
11-07-2014,Friday,10:41:00 AM,town car 648 W 160 St NYC,Diplo
11-07-2014,Friday,10:41:00 AM,"va hospital 130 W Kingsbridge Rd Jerome, BX",Skyline
11-07-2014,Friday,10:42:00 AM,"  351 Beekman Ave Mott Haven, BX",Skyline
11-07-2014,Friday,10:42:00 AM," 1000 Baychester Ave Co-Op City, BX",Diplo
11-07-2014,Friday,10:42:00 AM,"9 fha 2400 Sedgwick Ave Jerome, BX",Diplo
11-07-2014,Friday,10:42:00 AM,"BASE 170 W Fordham Rd Jerome, BX",First Class
11-07-2014,Friday,10:42:00 AM,"lincoln town car 3040 Corlear Ave Kingsbridge, BX",Carmel
11-07-2014,Friday,10:42:00 AM,"metro north e E Fordham Rd Fordham, BX",First Class
11-07-2014,Friday,10:42:00 AM,"pathmark 1720 Eastchester Rd Morris Park, BX",Carmel
11-07-2014,Friday,10:42:00 AM,por academy st 4841 Broadway NYC,First Class
11-07-2014,Friday,10:42:00 AM,"prueba 268 W Fordham Rd Jerome, BX",First Class
11-07-2014,Friday,10:42:00 AM,"silhouette restaurant nw Broadway Kingsbridge, BX",Diplo
11-07-2014,Friday,10:42:00 AM,sutie a 1000 10 Ave New York,First Class
11-07-2014,Friday,10:42:00 AM,WENDY'S SW Broadway NYC,Carmel
11-08-2014,Monday,10:42:00 AM,"5 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",American
11-08-2014,Monday,10:42:00 AM,"5 FORDHAM HILL 2400 Sedgwick Ave Jerome, BX",American
11-08-2014,Monday,10:42:00 AM,"9 ford  hill 2400 Sedgwick Ave Jerome, BX",American
11-08-2014,Monday,10:42:00 AM,"9 fordham hill fha #9 2400 Sedgwick Ave Jerome, BX",Diplo
